intersection_id,y_ge2,oof_score_random,oof_rank,screen_2021_count,screen_2021,screen_any_single_year_count,screen_any_single_year,screen_6yr_count,screen_6yr
4304c75d4ebaa6a0dd7c4ee9cda8cf24,0,0.06865645200014114,1466,0,False,1,False,2,False
08d4d1dce4a952c1ff10bd8eec3eb62e,0,0.0053354287520051,22451,0,False,0,False,0,False
43f5dae8a59276e5b2417a631cf8a009,0,0.07365679740905762,1283,1,False,4,False,19,True
84874e3955ffbcd27688b5cbed4bc825,0,0.006070152390748262,6105,0,False,0,False,0,False
658a1536f681808e13ad569ec88e8131,0,0.006070152390748262,6106,0,False,0,False,0,False
a966302deff9cee7681b7ab9c6552f59,0,0.05686572194099426,1914,1,False,1,False,2,False
6d45bbf14982c5427f2542c43a6608fc,0,0.03915461525321007,2881,0,False,1,False,2,False
dae9b329f4f65027be2809af8958b3a2,0,0.005884240847080946,10169,0,False,0,False,0,False
d713f1ee2198052ed9d2a5b0db91a40c,0,0.020779792219400406,5028,0,False,0,False,0,False
82a0687b71ae5cc8f9a2f6f196f42138,0,0.07718069106340408,1182,0,False,1,False,6,True
b3fe7506b186d3c10d723e4a65aab2e1,0,0.006070152390748262,6107,0,False,0,False,0,False
0056d1d65112eba959fcf96e7cb1db9b,0,0.028602518141269684,4240,0,False,0,False,1,False
0b4709451bfb69e6c2096c1838a1a6db,0,0.039457108825445175,2849,0,False,2,False,2,False
e834cd60ff1d5e512d9f7d97b1829921,0,0.0053354287520051,22452,0,False,0,False,0,False
b3bd54b1ce208f6054c25fe39b92035f,0,0.0053354287520051,22453,0,False,0,False,0,False
8f31fc01ca7bf859c97cdac0dae7bab6,0,0.005386295262724161,18356,0,False,0,False,0,False
ee0c85f7460700197496f03b6da174b1,0,0.053729500621557236,2069,1,False,1,False,2,False
2d214745d308295703e9fffff1f0f1dd,0,0.005638652481138706,14287,0,False,0,False,0,False
d1c31aea036d298f7a6d00be1bf4e845,0,0.0053354287520051,22454,0,False,0,False,0,False
c541f190ae55e729a9123ca80d71fa8f,0,0.0053354287520051,22455,0,False,0,False,0,False
ccf94e8fbe415381bfb6f0e6371d51bc,0,0.005386295262724161,18357,0,False,0,False,0,False
6e0162a109cbb3823a7cde6d1a7ff288,0,0.005638652481138706,14288,0,False,0,False,0,False
a4fd2622cc7729092e1dfcaa3e136cb7,0,0.005884240847080946,10170,0,False,0,False,0,False
d63d1d4cf154545991ec9c0c0f3d16d1,0,0.006070152390748262,6108,0,False,0,False,0,False
ee8315a29ee572f3be673bbadeeb97bc,0,0.006070152390748262,6109,0,False,0,False,0,False
01a783fd305d3f60af21aa5e48669dc4,0,0.005386295262724161,18358,0,False,0,False,0,False
3114c448ed32b1bad2d29a943eba7d99,0,0.006070152390748262,6110,0,False,0,False,0,False
4d7abbac547b3be3a1c692547efaa172,0,0.006070152390748262,6111,0,False,0,False,0,False
3fe9034f616d4ce7efccaaab0f6def44,0,0.035563115030527115,3269,0,False,1,False,1,False
9f4b105e2725b25ec9eefc861b80a8c2,0,0.0053354287520051,22456,0,False,0,False,0,False
57befb02e15efd5370b9cf9974ac28a2,0,0.006070152390748262,6112,0,False,0,False,0,False
1b0a90ffbdd87db037c4f3c1fa035594,0,0.005638652481138706,14289,0,False,0,False,0,False
422b84256940ba93f8d8c9830b7374a6,0,0.005884240847080946,10171,0,False,0,False,0,False
863d0e2eb0095da2329dd8e546b54b3f,0,0.006070152390748262,6113,0,False,0,False,0,False
c4f3e602a8439c1ff1c6b31d666164c0,0,0.005884240847080946,10172,0,False,0,False,0,False
dd78936e4670d36c96b4ba1de5c902f2,0,0.005884240847080946,10173,0,False,0,False,0,False
70efdcdecf2c6f5fbcd8acd4437990be,0,0.005638652481138706,14290,0,False,0,False,0,False
da6342cdc965ba0e5902be8e60ba88bc,0,0.005884240847080946,10174,0,False,0,False,0,False
48717e86c33f57fc46bdfaa64e740d3b,0,0.005638652481138706,14291,0,False,0,False,0,False
475b995a9726c14cec53ce79cc51fc83,0,0.005386295262724161,18359,0,False,0,False,0,False
28538d5b88f49b96d1d00db44f51e644,0,0.049337238073349,2274,0,False,0,False,2,False
6f22eaa991481e4cc691117015192d3b,0,0.0053354287520051,22457,0,False,0,False,0,False
16b9c59fa25723684737cb434f1abe00,0,0.005638652481138706,14292,0,False,0,False,0,False
3d9386a246b0c0ce353501a8fc914523,0,0.005884240847080946,10175,0,False,0,False,0,False
9a9d49b5811104eb34f4e20c4ef2c108,0,0.02946610376238823,4077,0,False,0,False,1,False
dfc7b8fdf3896ee9abfb6d78aded7850,0,0.0053354287520051,22458,0,False,0,False,0,False
386d103ed34d35e05d04c0414420ab7a,0,0.005638652481138706,14293,0,False,0,False,0,False
b16685fb8b3ff84c48c2e03e6a76bb08,0,0.06903116405010223,1458,0,False,2,False,3,False
a25fdda7ed67825337c3389032bcd00d,0,0.005638652481138706,14294,0,False,0,False,0,False
bf0387ac38787ebd943e1a5ddb657d92,0,0.18975841999053955,145,4,False,4,False,18,True
7d92cd5cbc5000a9f63b85d7294ab0bf,0,0.005386295262724161,18360,0,False,0,False,0,False
02c44a702feac23e2a41fa9ddaf4461e,0,0.005386295262724161,18361,0,False,0,False,0,False
2ab740e5122ff463616848e7a701ff45,0,0.0053354287520051,22459,0,False,0,False,0,False
d1ecb03a456a01853e1ec998b9586f78,0,0.005884240847080946,10176,0,False,0,False,0,False
a26bd529b34a57311ca10905a931ed38,0,0.005884240847080946,10177,0,False,0,False,0,False
d67819bdfa62a0498b93e3dcdd0d40b0,0,0.0053354287520051,22460,0,False,0,False,0,False
0420e7160c4f3c8869b19092a73c4e6b,0,0.005386295262724161,18362,0,False,0,False,0,False
1cfd02b05c4d1a9f2799ae8222fbe640,0,0.006070152390748262,6114,0,False,0,False,0,False
44043bbcada26e8209c105035f4aafd5,0,0.005638652481138706,14295,0,False,0,False,0,False
1ce217669b38652780a42120c18881d8,0,0.005386295262724161,18363,0,False,0,False,0,False
67fcb2f51a896cdf4e6c54f08520daca,0,0.006070152390748262,6115,0,False,0,False,0,False
b33980c6a1dc7c025fa05e8db20119f1,0,0.005884240847080946,10178,0,False,0,False,0,False
cc29d167d6f594b5746b6b9bebc52b36,0,0.005638652481138706,14296,0,False,0,False,0,False
cb198c31e3ef0003ffc7a05cae8d0c58,0,0.005386295262724161,18364,0,False,0,False,0,False
98877e7765456c2facceda27333852da,0,0.005638652481138706,14297,0,False,0,False,0,False
594d119d093512e8edad5fc3e4de4da7,0,0.005386295262724161,18365,0,False,0,False,0,False
f6a8749b7311e8bea7bb9bfbeca13e27,0,0.006070152390748262,6116,0,False,0,False,0,False
11a71c2df27ca8e23555588a46aaa327,0,0.006070152390748262,6117,0,False,0,False,0,False
88f24156687870a1686e8d05ec95fcdf,0,0.005386295262724161,18366,0,False,0,False,0,False
5084c559c55f88ad7bce15440641927e,0,0.005638652481138706,14298,0,False,0,False,0,False
9383528b0af7238ddb92853aba04077e,0,0.005638652481138706,14299,0,False,0,False,0,False
428d1d9bdf88774e0c345a5e30fda000,0,0.005884240847080946,10179,0,False,0,False,0,False
0e91c987fab2cec4acf0d25114163f5b,0,0.0053354287520051,22461,0,False,0,False,0,False
245512d1e00f787b67c4f51e0196ab99,0,0.006070152390748262,6118,0,False,0,False,0,False
0444b8bcdd6764fac4c61d02e3babf9c,0,0.11680588126182556,568,0,False,1,False,5,True
a36d4734bb6ec0aa75bcec24648155fc,0,0.014992820098996162,5866,0,False,0,False,0,False
0b06c6baa1a2a828a786fcbd91203f95,0,0.005638652481138706,14300,0,False,0,False,0,False
6e352d8422e91429eb916bfdf6d770c4,0,0.005386295262724161,18367,0,False,0,False,0,False
5c65483c2a4441d58e7d5d1bb4ab91a8,0,0.006070152390748262,6119,0,False,0,False,0,False
51c59b53a3a9c535be4bc92688d1332d,0,0.0053354287520051,22462,0,False,0,False,0,False
1f690e2601e209f9ae44bacb5944c314,0,0.006070152390748262,6120,0,False,0,False,0,False
5cd9bd47fc180152b279d64de89982c3,0,0.005884240847080946,10180,0,False,0,False,0,False
187b0c54478bbf0ee87ea7bc11d7df20,0,0.005884240847080946,10181,0,False,0,False,0,False
04966446a8d663f1bccf527dd5c93741,0,0.03447851166129112,3414,0,False,1,False,1,False
ee1d48bf521ce92f7c5ae4fd2f637021,0,0.0053354287520051,22463,0,False,0,False,0,False
6d1bfaf123615883c790c64e904527c2,0,0.005884240847080946,10182,0,False,0,False,0,False
5ed8f954570c81acf935817289d29da6,0,0.005638652481138706,14301,0,False,0,False,0,False
8744f8cc8c0f3c434554a41c6bd80dc2,0,0.0053354287520051,22464,0,False,0,False,0,False
25292dc53c9e2439619e1e926cb87a29,0,0.0053354287520051,22465,0,False,0,False,0,False
79fe69bf057ee4a9f12a8fff278673fc,0,0.005884240847080946,10183,0,False,0,False,0,False
541381f8b679249c82672301f1de95f0,0,0.006070152390748262,6121,0,False,0,False,0,False
cc519fd48955e9f7c7bc084519928abe,0,0.0374852754175663,3056,0,False,1,False,2,False
521196893329e80d3064b459f1e56fa0,0,0.01522884238511324,5820,0,False,0,False,1,False
32c58fb40fe85a23b1f3262c1afce19d,0,0.005884240847080946,10184,0,False,0,False,0,False
fa9cc7f208d8555a928366097d9cdeb4,0,0.005884240847080946,10185,0,False,0,False,0,False
377712022ca510217895a6d68d1ef86a,0,0.005884240847080946,10186,0,False,0,False,0,False
da41a7760764f6af6e0ffdcd57b6cb9a,0,0.005638652481138706,14302,0,False,0,False,0,False
e802ca0ee53b171c39cb85f39207beb2,0,0.005386295262724161,18368,0,False,0,False,0,False
4457e4d4cb6c1b2362edd2c387fe1cea,0,0.005884240847080946,10187,0,False,0,False,0,False
806c3d560f0f36672ff677b8b6fbf88c,0,0.005386295262724161,18369,0,False,0,False,0,False
b8d665f48e2e65ca1e689867cdadc8c6,0,0.006070152390748262,6122,0,False,0,False,0,False
8d3659e24b9d053acf03e126b6351b50,0,0.006070152390748262,6123,0,False,0,False,0,False
6c18bd09ed27dd1a6dfa46b73b95e842,0,0.005884240847080946,10188,0,False,0,False,0,False
91d80ea4816b99dbf94dac08933edfe4,0,0.006070152390748262,6124,0,False,0,False,0,False
6ee29543664e02b6ee0fdc287dfa09dd,0,0.005386295262724161,18370,0,False,0,False,0,False
2c69fd7fb4942e543bdd4b6073b5fa98,0,0.005638652481138706,14303,0,False,0,False,0,False
d080be4d151b141b8e4b7f592f806691,0,0.005638652481138706,14304,0,False,0,False,0,False
f72a675393447c56fda646cbd3674c62,0,0.005386295262724161,18371,0,False,0,False,0,False
a18f576187daee927db19acbe07bdfae,0,0.018757600337266922,5257,0,False,0,False,0,False
fe310931b7838be19c77e53244778ce0,0,0.005386295262724161,18372,0,False,0,False,0,False
60e3f4ec59978fb6dd98b2821c3f3f70,0,0.005638652481138706,14305,0,False,0,False,0,False
04eebaf9f8def1e3623f2cf9db168286,0,0.005638652481138706,14306,0,False,0,False,0,False
3ef03a8663e263e8a74655b907042d3e,0,0.0053354287520051,22466,0,False,0,False,0,False
a317cabd47d28fb7fe37607c50a4f9ae,0,0.005884240847080946,10189,0,False,0,False,0,False
7abf25662154d337010e81dad9691301,0,0.006070152390748262,6125,0,False,0,False,0,False
ad6c31aae60e922e73505263b80b247b,0,0.0053354287520051,22467,0,False,0,False,0,False
bac905f820f4d019ef3696ad67aba7c5,0,0.0053354287520051,22468,0,False,0,False,0,False
f9b8ba3da9a7eee1400e9ea17c82480b,0,0.0053354287520051,22469,0,False,0,False,0,False
ae7412f9c4cab07798c715cbeeb473c6,0,0.005386295262724161,18373,0,False,0,False,0,False
db62f32ac3d6449003d0fa33de7ef5c4,0,0.006070152390748262,6126,0,False,0,False,0,False
877c3b4e55edc361984e3ab73ae09ea5,0,0.005386295262724161,18374,0,False,0,False,0,False
98c7b3d7c44f37525bb745715cec40e3,0,0.0053354287520051,22470,0,False,0,False,0,False
81254ddecc569a9fcdb17a5359b6a51e,0,0.018757600337266922,5258,0,False,0,False,0,False
657dd2dd7e3ef52cc94cf64bcffceac7,0,0.005884240847080946,10190,0,False,0,False,0,False
c566cbbf4439c57d38141b6cc476db99,0,0.005386295262724161,18375,0,False,0,False,0,False
4a33203b2e5149cf45bf8627cd69effa,0,0.0053354287520051,22471,0,False,0,False,0,False
e90e67b97345f8919a85724545d7e762,0,0.032422732561826706,3716,0,False,0,False,1,False
f34178382b54a1c311128805a695bfbf,0,0.005386295262724161,18376,0,False,0,False,0,False
4d0f62160d0bbcd908fb04bac80a00e6,0,0.005638652481138706,14307,0,False,0,False,0,False
cad9cf19923bdcbe06505cdc1e689436,0,0.005386295262724161,18377,0,False,0,False,0,False
34342a64b3a958222d5e67f5c0fbced3,0,0.0053354287520051,22472,0,False,0,False,0,False
7ddf75e1fe64bb92d2d3e908e7134303,0,0.0053354287520051,22473,0,False,0,False,0,False
1c0081b245595d1c0aee555b7f7066ff,0,0.005386295262724161,18378,0,False,0,False,0,False
edf95affa638e5d3b5e21bf4a3ba55eb,0,0.005884240847080946,10191,0,False,0,False,0,False
67d48e1329dfe267956178fab1103427,0,0.022099526599049568,4833,0,False,0,False,1,False
879660edae30792e66ebebb2b300b686,0,0.005386295262724161,18379,0,False,0,False,0,False
bc0d60f9e17091730d0bf25b23a661e1,0,0.025294998660683632,4623,0,False,0,False,1,False
65f911f5744fac58f5a57733bab6cf36,0,0.07885175943374634,1130,0,False,1,False,5,True
7736ea70532e10a112557199f50f812f,0,0.024990880861878395,4655,0,False,1,False,1,False
dc3ee50f7e63c404d63194ba945c0092,0,0.013678914867341518,5925,0,False,0,False,0,False
e59de50dcb018f0f005c4c94b05ad92b,0,0.005638652481138706,14308,0,False,0,False,0,False
43aebe9367497daa1ab8081c7f134efd,0,0.03997018560767174,2802,0,False,1,False,2,False
ec3a01d834c529b6b2b78e757eb23818,0,0.030613329261541367,3924,0,False,1,False,1,False
fa4f1dd2c1fd92a1147c5a8949780be0,0,0.03458508849143982,3399,0,False,1,False,1,False
82cb9d0488dc44278a05b3e7364910dd,0,0.016605259850621223,5584,0,False,0,False,1,False
675dbd03c5d2cb34ae8187fd1674c4f4,0,0.006070152390748262,6127,0,False,0,False,0,False
62534257d3adf71e6f19cfcab743a457,0,0.006070152390748262,6128,0,False,0,False,0,False
03f66b777452966ec794a77238cc2b1f,0,0.03830406069755554,2968,0,False,2,False,2,False
6c3ab752e7ccf48d227bec554996eaba,0,0.06709803640842438,1524,0,False,1,False,3,False
2ddfd7f8f07b7c51005460cac56c4583,0,0.021660780534148216,4869,0,False,0,False,1,False
bb48fa6c93850c0452dfc0eaa33db759,0,0.0053354287520051,22474,0,False,0,False,0,False
708da4739df77ac39b3cccc78a880c86,0,0.005638652481138706,14309,0,False,0,False,0,False
946ec8af91200bdf1d33160788c30b41,0,0.02884301356971264,4191,0,False,1,False,1,False
0c68bdc873d0e0aa2bfae55ae2263329,0,0.026889363303780556,4515,0,False,1,False,1,False
b40804ee1a0b7b3a948638136bf36f94,0,0.05650173872709274,1935,2,False,2,False,4,False
4ac96670f47aa6269ae92eff5cab26e4,0,0.02878125198185444,4203,0,False,0,False,1,False
fa71d0dd38a9862ebe2d663a0a4dfdd6,0,0.005884240847080946,10192,0,False,0,False,0,False
a2145befb169a2390b4c5c66dceab690,0,0.0053354287520051,22475,0,False,0,False,0,False
cdbcbbdb7f247bf414aead9454c47d05,0,0.0053354287520051,22476,0,False,0,False,0,False
c884ede3bef356dee796010644fcacfb,0,0.005884240847080946,10193,0,False,0,False,0,False
c05c5bdb5e858453ac7fbae1345b88ab,0,0.006070152390748262,6129,0,False,0,False,0,False
fbe8e4201599a0ba92ed67910114ee5e,0,0.006070152390748262,6130,0,False,0,False,0,False
30400e2e3bc048620c3b424ed37be647,0,0.006070152390748262,6131,0,False,0,False,0,False
779d3d4a2ed3100a1f3d430d471e3a72,0,0.005386295262724161,18380,0,False,0,False,0,False
8fac3fc27e6a7ba9387f6264be4597e5,0,0.03086991421878338,3896,1,False,1,False,1,False
f8936b772f02b6655e1989f60b58f68c,0,0.005884240847080946,10194,0,False,0,False,0,False
5af104482f84f01d1d6e84dc3498e92d,0,0.036456067115068436,3166,0,False,1,False,2,False
5eee1512bfa4925c5ffc91869a5afcb4,0,0.018757600337266922,5259,0,False,0,False,0,False
b43988bcea1eda5454d215be38425f1c,0,0.0053354287520051,22477,0,False,0,False,0,False
e586912df6cdbfea380b00c63ca9d116,0,0.03925568610429764,2869,1,False,1,False,1,False
a328997c5158301634d428c12852dcf6,0,0.0053354287520051,22478,0,False,0,False,0,False
49f3fcf9d811da03b058da8f72c43023,0,0.005386295262724161,18381,0,False,0,False,0,False
ab3147d76ccf5188a3c5e8c667ec914e,0,0.005638652481138706,14310,0,False,0,False,0,False
2814ff6c7e1eaaeed077b362abab50c1,0,0.006070152390748262,6132,0,False,0,False,0,False
534d6495779ab5828b6602161c2cc76d,0,0.041789352893829346,2644,0,False,1,False,2,False
63274687907f20a5695ad34c49c7f483,0,0.021884281188249588,4853,0,False,0,False,1,False
14d0122dcc8b82a8078698a68c597542,0,0.0053354287520051,22479,0,False,0,False,0,False
b5d3c62e468b6acad8e2f64ea49889a2,0,0.005638652481138706,14311,0,False,0,False,0,False
cdb487e7a61d56bb4d9c629860d89ab8,0,0.006070152390748262,6133,0,False,0,False,0,False
24d90282a664f6e2131b31596ada70da,0,0.006070152390748262,6134,0,False,0,False,0,False
b5095af3b64b31d4b6a6ebaf4f0ea452,0,0.03150452300906181,3827,1,False,1,False,1,False
bb26eb342651c0e04ac36d5c7cb1b049,0,0.005386295262724161,18382,0,False,0,False,0,False
56d81cf5889983f5c5aa3ccc3d1b4bec,0,0.005884240847080946,10195,0,False,0,False,0,False
a7a3f516cd723c4103cfd589b7f8f4eb,0,0.005386295262724161,18383,0,False,0,False,0,False
a09e1b76b420de48c9f89ef5826af5ab,0,0.19261208176612854,131,2,False,2,False,2,False
6b1c49d08570ca1c1a318fcced0ef2d6,0,0.006070152390748262,6135,0,False,0,False,0,False
cefad110871bc3c5fbd3f7c014862f25,0,0.005638652481138706,14312,0,False,0,False,0,False
e72dcabadb1ce5fec07af93bec95f66c,0,0.029355047270655632,4097,0,False,1,False,1,False
c2897e67c9996ea9bf96de434db37bd8,0,0.0053354287520051,22480,0,False,0,False,0,False
8e7e05fa540fe5645da4782ed0aaa24e,0,0.0053354287520051,22481,0,False,0,False,0,False
bb591db7533884d2f4624d4dd4522c0f,0,0.005386295262724161,18384,0,False,0,False,0,False
1eec14f0fa5ec55e91ed34a0d2b17ee1,0,0.0053354287520051,22482,0,False,0,False,0,False
f7f51a45bb780cac3e31c83004ad2a54,0,0.006070152390748262,6136,0,False,0,False,0,False
06a59dc778d63aa51adb9d95341b15f9,0,0.0053354287520051,22483,0,False,0,False,0,False
e9bfb365928a4b7cf70172fc988ac7fe,0,0.027835600078105927,4405,1,False,1,False,1,False
b9abb8a0af17a3a194f42b81c7eec09d,0,0.005638652481138706,14313,0,False,0,False,0,False
6471bf03ba167f1458279fb88e5baa09,0,0.0053354287520051,22484,0,False,0,False,0,False
6cf36653d301eabef34ff878ef322c62,0,0.006070152390748262,6137,0,False,0,False,0,False
e40e27ea11fa32b542f040b6fb5d70fd,0,0.005884240847080946,10196,0,False,0,False,0,False
ce111ea42e0d13656ff2c7a8b01ba583,0,0.005386295262724161,18385,0,False,0,False,0,False
5c3a596b045e0569d7de0a835b370c93,0,0.21842600405216217,62,1,False,2,False,8,True
655b1bb10a880532178c0ca0bdc9623b,0,0.006070152390748262,6138,0,False,0,False,0,False
ed31410a3b2c22a426d064a641c47d38,0,0.09817195683717728,791,1,False,1,False,3,False
a4695a4fd267c45fe0b501c885dfa80c,0,0.18207688629627228,161,2,False,2,False,8,True
281cdfbc5f1d2c2232b8ec29c7c6b2af,0,0.1898583322763443,143,2,False,3,False,8,True
c3983769451223b3c69a201dbf80f5ec,0,0.10849075764417648,662,3,False,3,False,5,True
d33da3265377f843676a52ea96aa4e97,0,0.006070152390748262,6139,0,False,0,False,0,False
abf7617de58957e84ff5330ac186181e,0,0.06942831724882126,1447,0,False,2,False,4,False
f9ec2df8c4fc32539a0b28ce254b2440,0,0.03427407145500183,3448,1,False,1,False,1,False
7eb21e03a22ec2f5e6a2edd93da5b520,0,0.07258810847997665,1318,0,False,3,False,7,True
bcd9fdb5793a13bd8082cdd7210b206a,0,0.10205633193254471,745,0,False,3,False,6,True
9b33966dadf4cb0ff1445138b6f5c1b7,0,0.03510506451129913,3348,1,False,1,False,1,False
885040b1a67d6e83e4dddd291a3d93fc,0,0.07932521402835846,1113,1,False,1,False,2,False
3244905c4a86ce58e747515a4d7e5642,0,0.027510348707437515,4428,0,False,1,False,1,False
c9a2b00edfa40e11e673f0ec55894f93,0,0.15338696539402008,312,2,False,2,False,9,True
05a183da069f728b9994b38d145e779a,0,0.005884240847080946,10197,0,False,0,False,0,False
440e48daf83ab3191da080d09049a544,0,0.035568270832300186,3268,0,False,1,False,2,False
4cde899eae6330e59dd5de5b47514339,0,0.005884240847080946,10198,0,False,0,False,0,False
59262a01c9e0bbcba3148665bc148108,0,0.1543339341878891,308,2,False,2,False,7,True
5e55601fbbc35225472075e5483c9652,0,0.005638652481138706,14314,0,False,0,False,0,False
7ed31aaff5a9c9de93dbbcbb1fd74001,0,0.06692546606063843,1530,0,False,3,False,5,True
21687af289cb181e3590f2f2bbb31912,0,0.006070152390748262,6140,0,False,0,False,0,False
1877c4794202ba22eb16290e6afe5b24,0,0.005638652481138706,14315,0,False,0,False,0,False
3f0d769267d29b43826896a02c57d0ba,1,0.1973804384469986,119,0,False,3,False,10,True
d808dbc42c9a7227d305b117dd196100,0,0.20558777451515198,93,3,False,3,False,5,True
cc2cd4bb56727d047b831ec20a3f9e78,0,0.03917539119720459,2877,0,False,1,False,1,False
3dc98127bdae6b94bebf0c9ef3b2d98b,1,0.13939692080020905,410,4,False,5,True,20,True
8ca3cf00b93120ded52d2f26861d5254,0,0.04221674054861069,2619,0,False,1,False,1,False
ca4738ef4f4eb1f6ab4c5e894e90b754,1,0.11541775614023209,586,5,True,5,True,15,True
62d4e4753b6984261743d0bde6e2cae2,0,0.05527925491333008,1990,0,False,2,False,4,False
39e6be541e7f9679d3ef15345603638d,0,0.06946063786745071,1443,1,False,1,False,2,False
afc05f0c3fa9898ed3a3e9970540fb42,0,0.05119446665048599,2180,0,False,1,False,3,False
6bcc2fca5c9f759b29ea8a1be621a712,0,0.09550751745700836,822,0,False,0,False,3,False
3e8b4a53953e53666b8681ff7ec46f2f,0,0.0813489779829979,1059,0,False,1,False,6,True
73d45b1887729d901b2a9416009a678d,0,0.12779666483402252,485,1,False,1,False,6,True
6496a2851d63a3392440a1afe1bb0f5d,0,0.1703851819038391,217,0,False,2,False,9,True
cbafebe18c8aa9499cc4c9f880f63a9e,0,0.03292965888977051,3660,1,False,1,False,1,False
152d59f5f47aefab3fc8847350427215,0,0.06458046287298203,1616,0,False,1,False,2,False
8db411b63969739225ac0f1fcb224692,0,0.17596305906772614,189,1,False,2,False,6,True
a7f7182bd0a06959e655447d24f1a62f,0,0.031119240447878838,3876,1,False,1,False,1,False
0cd77c3c6458860c4d2e783559b8ac24,0,0.005884240847080946,10199,0,False,0,False,0,False
4ee6de0c6c71993a56e9df789480abbf,0,0.014895466156303883,5899,0,False,0,False,1,False
feda8ef999aef389e765a33927cb5617,0,0.03510545939207077,3344,0,False,0,False,1,False
ec20aa935605696a2b11c8e7c50e1b43,0,0.027581460773944855,4420,0,False,1,False,1,False
3fbca4605622e3fba9bd520f01a4d74f,0,0.0053354287520051,22485,0,False,0,False,0,False
53750a8a686b7c66bc2b801a833960ed,0,0.10971837490797043,645,2,False,2,False,5,True
998e95b0d96570926c94538f3fda06a4,0,0.07469607889652252,1260,0,False,0,False,3,False
f5d2b5275816db78dc98768e60dc819d,0,0.01892806589603424,5246,0,False,0,False,1,False
c1ba1edec87f71784822f27fc00502af,0,0.005638652481138706,14316,0,False,0,False,0,False
b027e14a289c57a5ac961fe4046cb7e2,0,0.0053354287520051,22486,0,False,0,False,0,False
7a265a81af9dc4cb2510c1d9e53a8490,0,0.0446326807141304,2503,1,False,1,False,2,False
d87d18a8e4ea3add89db10d75d0f33c3,0,0.006070152390748262,6141,0,False,0,False,0,False
8da33470752b17ef4d0bd2114a971528,0,0.005638652481138706,14317,0,False,0,False,0,False
b578411c3c32f28686621fa1c180ea7e,0,0.029584167525172234,4059,0,False,1,False,1,False
d63505043ce31ccc620767c4fd02dc74,0,0.005884240847080946,10200,0,False,0,False,0,False
7a0123a99d67e17abbe2318d8020137c,0,0.036583613604307175,3149,1,False,1,False,1,False
43f658ef6d94a02b648fd1b3ee6e373a,0,0.19831573963165283,115,2,False,2,False,4,False
734bc33720d923f15fab280c72a02ecd,0,0.03420457988977432,3460,0,False,0,False,1,False
5fe5b88eaa8095b4dae8520c9acd8549,0,0.03101992793381214,3882,1,False,1,False,1,False
6755a225cd67e3d89a7ce2d2f74e37ed,0,0.005884240847080946,10201,0,False,0,False,0,False
e150de5ab3ad31e2a592d04bb2ffa0de,0,0.1355620175600052,433,2,False,2,False,4,False
b0c412e021f52887760cee855659bd07,0,0.006070152390748262,6142,0,False,0,False,0,False
6e2fc5e1a8714993644a309067710db4,0,0.005884240847080946,10202,0,False,0,False,0,False
ddf02d88eb0e7717b7a69cba273543ca,0,0.029068775475025177,4157,0,False,1,False,1,False
d96693f283026cdc126b356ae6efa822,0,0.07722160965204239,1179,1,False,1,False,5,True
e0ccb4a9b500b58ada884c079b70493a,0,0.006070152390748262,6143,0,False,0,False,0,False
501869ff293436b7d3bba41c86d8db34,0,0.05423657223582268,2046,0,False,1,False,2,False
8f5d8f59477bbec3147fe0a427801fb6,0,0.07290942221879959,1312,0,False,1,False,2,False
664a11260329baa253b7cc74edf4bfb5,0,0.048080895096063614,2335,0,False,1,False,2,False
97957f19cdbdb58354cb42a6f155fd28,0,0.006070152390748262,6144,0,False,0,False,0,False
cb3c4ff07c1ce28bb28d5bae62185a34,0,0.0053354287520051,22487,0,False,0,False,0,False
0bbead400f8bb715caf6fc25ec209543,0,0.005386295262724161,18386,0,False,0,False,0,False
983f478fe89b141e50f028e2c8fcf26e,0,0.055556945502758026,1977,1,False,1,False,2,False
07fc4725a81db90d00e67badebd2bb30,0,0.05137014761567116,2172,0,False,1,False,2,False
a691a27bda355424e2563d62e6fd778c,0,0.020779792219400406,5029,0,False,0,False,0,False
3130e25e3f49ee9c90125326e55a9f68,0,0.032831672579050064,3678,0,False,0,False,1,False
4e4c25ce1a649fda69a520f59492213f,0,0.006070152390748262,6145,0,False,0,False,0,False
235e0319fa896f05972b50d29a49ccdb,0,0.005386295262724161,18387,0,False,0,False,0,False
e6cb54d0d272e20651317efa49085b99,0,0.0053354287520051,22488,0,False,0,False,0,False
6eb8473c0f9d0f4ba75cc624cf60acd8,0,0.005386295262724161,18388,0,False,0,False,0,False
4f571679f527927938739260ec50e901,0,0.018498320132493973,5386,0,False,0,False,1,False
189fc19527bf446812309b6269f28acf,0,0.005884240847080946,10203,0,False,0,False,0,False
38bb941d76e40c094058850e32629a88,0,0.005884240847080946,10204,0,False,0,False,0,False
6708a4aaefb731f7b72e3511e745c494,0,0.0053354287520051,22489,0,False,0,False,0,False
cc0b95b5620c9640bd8abdf90593d747,0,0.005386295262724161,18389,0,False,0,False,0,False
4dee4b916b251ab966d58ed346918583,0,0.0053354287520051,22490,0,False,0,False,0,False
bdf6a39be13b79f3ece8033bbd4a6383,0,0.005884240847080946,10205,0,False,0,False,0,False
3bc52dff16408cd0d34363d46d0392be,0,0.006070152390748262,6146,0,False,0,False,0,False
d545190d2a082ec9ca2646635c3d7292,0,0.0053354287520051,22491,0,False,0,False,0,False
